Date,Customer_ID,Product_Category,Product_Value,Rating,Return
25-Mar-2015,1013457,E,56.1,5,N
25-Mar-2015,1014272,B,48.6,5,N
25-Mar-2015,1017350,A,17.1,5,N
25-Mar-2015,1018302,D,23.3,0,N
25-Mar-2015,1019555,B,13.2,3,N
26-Mar-2015,1011123,D,10.49,0,N
26-Mar-2015,1012092,C,27.4,5,N
26-Mar-2015,1013405,E,12.3,4,N
26-Mar-2015,1014280,B,29.3,5,N
26-Mar-2015,1017898,B,29.1,5,N
26-Mar-2015,1018636,C,23.1,1,N
26-Mar-2015,1019339,E,6,5,N
27-Mar-2015,1010710,C,18,5,N
27-Mar-2015,1011212,C,52.3,5,N
27-Mar-2015,1013259,D,7.3,3,N
27-Mar-2015,1016828,B,32.1,1,N
27-Mar-2015,1017914,D,29,1,N
27-Mar-2015,1019001,C,57.7,5,N
28-Mar-2015,1012508,C,40.3,0,N
28-Mar-2015,1013135,E,28.3,0,N
28-Mar-2015,1015710,C,36,4,N
28-Mar-2015,1016438,C,81.7,0,N
28-Mar-2015,1017123,C,68.8,3,N
28-Mar-2015,1019606,C,7.2,5,N
29-Mar-2015,1011464,B,29.3,0,N
29-Mar-2015,1013972,D,18.3,4,N
29-Mar-2015,1015651,E,15.5,4,N
29-Mar-2015,1016218,D,41.8,0,N
29-Mar-2015,1016494,D,65.7,0,N
29-Mar-2015,1018636,A,43.3,3,N
30-Mar-2015,1010546,E,31.2,0,N
30-Mar-2015,1010799,A,42.8,5,N
30-Mar-2015,1014392,D,16,5,N
30-Mar-2015,1015292,D,66.1,5,N
30-Mar-2015,1016967,B,51.6,4,N
31-Mar-2015,1011377,D,52,5,N
31-Mar-2015,1011868,A,38.5,5,N
31-Mar-2015,1012017,A,23.4,5,N
31-Mar-2015,1013066,E,27.6,5,N
31-Mar-2015,1013290,D,56.8,5,N
31-Mar-2015,1013636,B,54.8,5,N
31-Mar-2015,1014113,D,29.3,5,N
31-Mar-2015,1017124,A,7.2,2,N
31-Mar-2015,1018779,C,37.9,5,N
01-Apr-2015,1011314,A,33.5,5,N
01-Apr-2015,1013766,A,38,4,N
01-Apr-2015,1013932,E,49.9,0,N
01-Apr-2015,1014445,B,27.8,3,N
01-Apr-2015,1016083,B,23.7,0,N
01-Apr-2015,1017681,E,10.1,5,N
02-Apr-2015,1011713,A,33.1,5,N
03-Apr-2015,1010601,D,10.5,5,N
03-Apr-2015,1011997,D,10.79,5,N
03-Apr-2015,1012317,C,68.8,5,N
03-Apr-2015,1017189,E,22.6,5,N
03-Apr-2015,1019547,A,64.5,5,N
04-Apr-2015,1011482,A,23.2,5,N
04-Apr-2015,1011525,B,43.8,4,N
04-Apr-2015,1014780,D,11.9,5,N
04-Apr-2015,1015482,B,61,5,N
04-Apr-2015,1017293,E,60.2,2,N
04-Apr-2015,1017806,A,10.32,2,N
04-Apr-2015,1018875,B,23,4,N
05-Apr-2015,1010876,C,12,5,N
05-Apr-2015,1013031,E,47,0,N
05-Apr-2015,1014365,D,13.5,5,N
05-Apr-2015,1016344,C,63.5,5,N
05-Apr-2015,1016361,A,60.9,5,N
05-Apr-2015,1018401,B,5.9,5,N
06-Apr-2015,1013966,E,15.3,3,N
06-Apr-2015,1014622,A,49.4,0,N
06-Apr-2015,1014789,C,16.9,3,N
06-Apr-2015,1014932,A,83,5,N
06-Apr-2015,1015411,E,34.6,5,N
07-Apr-2015,1010837,E,39,4,N
07-Apr-2015,1011300,B,16.7,5,N
07-Apr-2015,1011525,A,32.9,5,N
07-Apr-2015,1012851,E,55.5,0,N
07-Apr-2015,1015672,A,43.3,4,N
07-Apr-2015,1016292,E,66.6,5,N
07-Apr-2015,1018153,B,25.8,5,N
07-Apr-2015,1018691,D,51.1,4,N
07-Apr-2015,1019607,C,22.9,5,N
08-Apr-2015,1014839,A,52.1,3,N
08-Apr-2015,1015141,B,35,5,N
08-Apr-2015,1015320,E,61.1,3,N
08-Apr-2015,1016476,B,49,4,N
08-Apr-2015,1017406,B,33.8,2,N
08-Apr-2015,1017655,B,39.4,2,N
08-Apr-2015,1017751,C,34.3,2,N
08-Apr-2015,1018531,D,34.6,2,N
08-Apr-2015,1019693,D,10.9,0,N
09-Apr-2015,1011044,A,34.7,5,N
09-Apr-2015,1011436,A,30.7,5,N
09-Apr-2015,1012919,D,40.4,0,N
09-Apr-2015,1013031,B,10.24,4,N
09-Apr-2015,1014120,B,10.36,5,N
09-Apr-2015,1016218,C,42.7,3,N
09-Apr-2015,1017350,D,28.6,3,N
09-Apr-2015,1018531,A,24.4,1,N
10-Apr-2015,1010696,C,27.3,5,N
10-Apr-2015,1011640,C,47.4,5,N
10-Apr-2015,1012492,E,22.2,5,N
10-Apr-2015,1015034,D,37.9,3,N
10-Apr-2015,1017883,E,19,3,N
10-Apr-2015,1018362,D,31,5,N
10-Apr-2015,1018602,C,34.9,3,N
10-Apr-2015,1019078,B,15.7,2,N
11-Apr-2015,1011596,C,10.42,5,N
11-Apr-2015,1011630,E,13.9,0,N
11-Apr-2015,1011630,C,34.1,5,N
11-Apr-2015,1012825,B,26,5,N
11-Apr-2015,1013681,B,21.9,3,N
11-Apr-2015,1013796,B,35.1,4,N
11-Apr-2015,1014302,A,33.6,5,N
11-Apr-2015,1015439,E,47.6,3,N
11-Apr-2015,1019234,D,29.1,5,N
12-Apr-2015,1010341,A,20.3,5,N
12-Apr-2015,1012043,D,10.52,4,N
12-Apr-2015,1012657,A,30.5,5,N
12-Apr-2015,1013450,C,10.21,3,N
12-Apr-2015,1014120,C,5.5,5,N
12-Apr-2015,1015128,D,44.8,5,N
12-Apr-2015,1016163,A,35.6,5,N
12-Apr-2015,1016436,A,10.81,0,N
12-Apr-2015,1018357,E,30.6,5,N
12-Apr-2015,1018422,B,45.6,5,N
12-Apr-2015,1018921,D,25.6,0,Y
13-Apr-2015,1011825,A,31,5,N
13-Apr-2015,1013110,D,28.4,5,N
13-Apr-2015,1014932,E,38.4,0,N
13-Apr-2015,1017407,E,21,5,N
13-Apr-2015,1017624,D,54.2,0,N
13-Apr-2015,1018049,B,28.6,1,N
14-Apr-2015,1010637,D,47.2,5,N
14-Apr-2015,1014089,B,35.6,5,N
14-Apr-2015,1014932,E,46.6,5,N
14-Apr-2015,1015864,E,16.4,5,N
14-Apr-2015,1016894,A,10.19,4,N
15-Apr-2015,1011640,C,56.9,5,N
15-Apr-2015,1012395,B,10.13,5,N
15-Apr-2015,1017185,E,48,0,N
15-Apr-2015,1019110,A,53.2,5,N
15-Apr-2015,1019234,C,52.6,0,N
15-Apr-2015,1019661,C,47.1,2,N
16-Apr-2015,1010647,D,42.1,5,N
16-Apr-2015,1011048,C,49.9,5,N
16-Apr-2015,1011981,B,44.7,5,N
16-Apr-2015,1015754,A,57.9,5,N
16-Apr-2015,1018062,B,20,5,N
16-Apr-2015,1018136,A,42.5,5,N
16-Apr-2015,1018686,E,16.9,5,N
16-Apr-2015,1018970,A,16.9,1,N
17-Apr-2015,1011123,C,19.7,5,N
17-Apr-2015,1011315,D,5.9,5,N
17-Apr-2015,1011415,C,20.3,0,N
17-Apr-2015,1012262,D,44.7,5,N
17-Apr-2015,1012510,C,45.9,5,N
17-Apr-2015,1013207,C,40.5,0,N
17-Apr-2015,1013239,E,40,5,N
17-Apr-2015,1014723,C,34,3,N
17-Apr-2015,1018111,B,42.8,0,N
18-Apr-2015,1010837,E,50.2,5,N
18-Apr-2015,1011022,C,28.8,5,N
18-Apr-2015,1016208,A,61.4,5,N
18-Apr-2015,1016436,C,45.5,0,N
18-Apr-2015,1017966,E,44.3,0,N
18-Apr-2015,1018240,D,57,1,N
19-Apr-2015,1011543,C,19.8,4,N
19-Apr-2015,1012093,C,10.7,5,N
19-Apr-2015,1013290,E,22.5,3,N
19-Apr-2015,1013405,A,27.5,5,N
19-Apr-2015,1016515,C,31,0,N
19-Apr-2015,1016848,B,61.8,2,N
19-Apr-2015,1017222,A,60.3,5,N
19-Apr-2015,1018458,B,61.2,0,N
20-Apr-2015,1010514,B,17,5,N
20-Apr-2015,1010616,C,22.3,5,N
20-Apr-2015,1013972,A,32.2,5,N
20-Apr-2015,1015600,B,84.3,3,N
21-Apr-2015,1012158,B,41.2,5,N
21-Apr-2015,1012660,C,58.2,4,N
21-Apr-2015,1013196,B,8.7,4,N
21-Apr-2015,1013403,B,29.6,0,N
21-Apr-2015,1013714,C,46.9,5,N
21-Apr-2015,1015060,A,34.4,0,N
21-Apr-2015,1015502,A,51.4,5,N
21-Apr-2015,1015530,C,40,4,N
21-Apr-2015,1016177,D,27,5,N
21-Apr-2015,1016336,C,10.67,5,N
21-Apr-2015,1018760,E,37.1,0,N
21-Apr-2015,1018783,A,5.5,5,N
21-Apr-2015,1019359,A,64.5,5,N
22-Apr-2015,1010382,E,13.9,5,N
22-Apr-2015,1011599,C,36.5,0,N
22-Apr-2015,1013571,D,39,4,N
22-Apr-2015,1015660,C,20.7,0,N
22-Apr-2015,1015704,D,36,4,N
22-Apr-2015,1018357,D,14.1,4,N
22-Apr-2015,1019500,D,42.7,3,N
23-Apr-2015,1011716,E,22.5,5,N
23-Apr-2015,1014165,D,17,0,N
23-Apr-2015,1014698,B,36.6,5,N
23-Apr-2015,1016315,A,10.8,4,N
23-Apr-2015,1017107,E,51,2,N
23-Apr-2015,1018049,D,63.2,5,N
23-Apr-2015,1018376,D,35.4,3,N
24-Apr-2015,1010710,D,71.7,4,N
24-Apr-2015,1011059,D,30.7,0,N
24-Apr-2015,1011617,C,48.2,0,N
24-Apr-2015,1011790,A,10.51,5,N
24-Apr-2015,1011859,E,58.7,5,N
24-Apr-2015,1013450,E,40.2,3,N
24-Apr-2015,1014851,B,45.6,5,N
24-Apr-2015,1015780,B,31.5,0,N
24-Apr-2015,1016869,A,42,0,N
24-Apr-2015,1019001,C,24.4,0,N
25-Apr-2015,1011697,B,35.7,5,N
25-Apr-2015,1011746,C,46.9,4,N
25-Apr-2015,1011957,E,13.8,5,N
25-Apr-2015,1013571,E,10.89,5,N
25-Apr-2015,1013625,E,35.7,3,N
25-Apr-2015,1016197,B,10.62,5,N
25-Apr-2015,1016608,E,22,5,N
26-Apr-2015,1013478,E,42.5,5,N
26-Apr-2015,1014597,E,82.1,4,N
26-Apr-2015,1015008,B,26.1,5,N
26-Apr-2015,1017096,D,30.9,2,N
26-Apr-2015,1017457,B,32.6,0,N
26-Apr-2015,1019483,D,13.3,1,Y
27-Apr-2015,1010754,E,48.9,5,N
27-Apr-2015,1016208,C,38.7,5,N
27-Apr-2015,1016454,E,22.6,5,N
27-Apr-2015,1017383,B,17.6,2,N
27-Apr-2015,1019197,D,7.6,5,N
28-Apr-2015,1012660,D,33.5,5,N
28-Apr-2015,1013046,B,6.1,4,N
28-Apr-2015,1015439,B,67.2,5,N
28-Apr-2015,1016149,B,38.4,0,N
28-Apr-2015,1016246,D,41.5,5,N
28-Apr-2015,1017293,C,14.8,0,N
28-Apr-2015,1019680,B,29.7,2,N
29-Apr-2015,1011096,D,10.17,5,N
29-Apr-2015,1012232,B,42.9,5,N
29-Apr-2015,1014742,E,12.1,5,N
29-Apr-2015,1016166,D,49.6,4,N
29-Apr-2015,1019432,D,38.7,4,N
30-Apr-2015,1011116,A,29.9,4,N
30-Apr-2015,1011436,C,36,5,N
30-Apr-2015,1011559,B,7.7,5,N
30-Apr-2015,1014302,D,10.96,5,N
01-May-2015,1013636,C,10.15,0,N
01-May-2015,1014811,E,54,3,N
01-May-2015,1014839,B,35.3,5,N
01-May-2015,1015084,A,31.5,3,N
01-May-2015,1015197,D,36.9,5,N
01-May-2015,1015381,E,46.2,5,N
01-May-2015,1015502,E,23.9,5,N
01-May-2015,1015530,D,10.83,3,N
01-May-2015,1015605,C,29.9,5,N
01-May-2015,1019008,C,33,4,N
01-May-2015,1019693,D,60.1,5,N
02-May-2015,1013624,A,23.9,5,N
02-May-2015,1014146,D,65.2,3,N
02-May-2015,1014467,A,41,5,N
02-May-2015,1018636,A,10.1,5,N
02-May-2015,1018743,B,19.8,4,N
02-May-2015,1019038,C,53.1,4,N
02-May-2015,1019607,C,36.6,1,N
02-May-2015,1019674,C,43.2,5,N
03-May-2015,1015065,E,40.7,0,N
03-May-2015,1016166,A,26.4,5,N
03-May-2015,1016264,B,42.1,3,N
04-May-2015,1010955,A,39.4,0,N
04-May-2015,1011327,D,44.5,0,N
04-May-2015,1012216,C,31.4,5,N
04-May-2015,1013457,B,19.6,5,N
04-May-2015,1017124,E,20.3,2,N
04-May-2015,1018841,A,7.6,1,N
05-May-2015,1013292,A,38.1,0,N
05-May-2015,1013382,C,35.6,0,N
05-May-2015,1015253,E,28.7,4,N
05-May-2015,1015818,D,37.4,5,N
05-May-2015,1016214,D,73.2,5,N
05-May-2015,1016781,A,6.9,5,N
05-May-2015,1017577,D,71.4,5,N
05-May-2015,1017748,A,42.4,4,N
06-May-2015,1014597,E,37.3,5,N
06-May-2015,1014932,E,42.1,3,N
06-May-2015,1014973,E,75.9,0,N
06-May-2015,1016264,A,30.9,5,N
06-May-2015,1016981,E,54.4,3,N
07-May-2015,1011981,A,65.5,5,N
07-May-2015,1012785,C,30.3,3,N
07-May-2015,1013934,B,27.6,5,N
07-May-2015,1014987,C,65.5,0,N
07-May-2015,1016312,C,88.7,5,N
07-May-2015,1016817,D,49.3,2,N
07-May-2015,1017585,E,51.6,1,N
07-May-2015,1018888,D,39.8,0,N
08-May-2015,1010962,D,43.2,5,N
08-May-2015,1012478,A,52.9,5,N
08-May-2015,1013207,B,39.9,0,N
08-May-2015,1015141,B,14.2,4,N
09-May-2015,1010784,B,42.3,4,N
09-May-2015,1013438,C,27,5,N
09-May-2015,1013711,B,60.8,3,N
09-May-2015,1014132,E,35,5,N
09-May-2015,1015611,D,68.6,5,N
09-May-2015,1017605,E,29.3,5,N
10-May-2015,1010532,C,28.9,5,N
10-May-2015,1010767,C,61.4,4,N
10-May-2015,1011181,E,10.6,0,N
10-May-2015,1011759,C,49.5,5,N
10-May-2015,1014762,C,57.3,0,N
10-May-2015,1014851,D,34,5,N
10-May-2015,1015906,E,31.4,3,N
10-May-2015,1017914,D,12,2,N
11-May-2015,1013644,B,15.6,5,N
11-May-2015,1015034,B,66.1,4,N
11-May-2015,1015629,C,59.8,0,N
11-May-2015,1015660,C,34.7,5,N
11-May-2015,1016571,E,33.7,5,N
11-May-2015,1016735,D,23.9,5,N
11-May-2015,1017085,B,45.4,0,N
11-May-2015,1017422,B,38,3,N
11-May-2015,1017551,A,50.7,0,N
11-May-2015,1018413,D,37.2,0,N
12-May-2015,1010962,B,71.3,5,N
12-May-2015,1011825,A,31.7,5,N
12-May-2015,1012377,A,45.5,0,N
12-May-2015,1012685,A,33.5,5,N
12-May-2015,1014742,B,7.3,5,N
12-May-2015,1019228,D,33.8,3,N
13-May-2015,1010461,C,14.3,5,N
13-May-2015,1014954,B,47.5,5,N
13-May-2015,1015272,E,69.2,5,N
13-May-2015,1018436,C,14.1,5,N
13-May-2015,1019371,A,14.1,1,Y
14-May-2015,1010514,A,21.5,5,N
14-May-2015,1010767,D,67.3,0,N
14-May-2015,1011044,A,47.6,0,N
14-May-2015,1011327,E,52.8,5,N
14-May-2015,1011373,D,48.7,5,N
14-May-2015,1012646,C,7.2,0,N
14-May-2015,1013848,E,27.2,4,N
14-May-2015,1015411,A,50.7,5,N
14-May-2015,1019218,C,47.1,1,N
15-May-2015,1011214,A,27.5,5,N
15-May-2015,1011559,C,67.1,0,N
15-May-2015,1011713,E,45.9,0,N
15-May-2015,1012146,C,68.2,5,N
15-May-2015,1013405,A,19.7,0,N
15-May-2015,1013602,C,54.7,3,N
15-May-2015,1016335,D,27,3,N
15-May-2015,1018938,E,17.5,1,Y
16-May-2015,1010647,B,23.4,5,N
16-May-2015,1011309,B,53.6,0,N
16-May-2015,1012726,E,28.3,5,N
16-May-2015,1013644,A,50.2,4,N
16-May-2015,1015420,E,70,0,N
16-May-2015,1016361,D,90.6,5,N
16-May-2015,1016515,E,50.8,5,N
16-May-2015,1016923,A,40.9,5,N
16-May-2015,1017577,B,64.7,5,N
17-May-2015,1010913,B,26.5,4,N
17-May-2015,1013136,D,46.8,3,N
17-May-2015,1013796,A,48.6,4,N
17-May-2015,1016306,C,47.7,3,N
17-May-2015,1017406,A,5.9,4,N
17-May-2015,1018554,B,19.6,5,N
17-May-2015,1018783,A,10.48,5,N
18-May-2015,1014288,A,42.8,3,N
18-May-2015,1016315,C,48.3,5,N
18-May-2015,1018598,E,28.5,0,N
19-May-2015,1010736,C,27.5,4,N
19-May-2015,1011630,B,17.9,5,N
19-May-2015,1013636,D,42.2,3,N
20-May-2015,1011138,B,6,5,N
20-May-2015,1014667,A,7,5,N
20-May-2015,1017292,E,58.9,0,N
20-May-2015,1018071,A,9,0,N
21-May-2015,1012045,D,34.2,5,N
21-May-2015,1012701,B,24.5,0,N
21-May-2015,1014992,D,42.5,5,N
21-May-2015,1015482,A,59,5,N
21-May-2015,1015693,A,18.5,5,N
21-May-2015,1016510,E,33.2,0,N
21-May-2015,1017333,E,46.9,3,N
21-May-2015,1018426,C,10.87,5,N
21-May-2015,1019555,A,56.2,0,N
22-May-2015,1012158,A,29.5,5,N
22-May-2015,1013169,E,35,0,N
22-May-2015,1014950,C,62.4,4,N
22-May-2015,1015142,E,24.9,0,N
22-May-2015,1015530,B,15.2,5,N
22-May-2015,1016335,C,31,0,N
22-May-2015,1017831,B,25.9,2,N
22-May-2015,1018620,E,75.3,0,N
23-May-2015,1011138,B,5.1,0,N
23-May-2015,1014369,A,16.2,5,N
23-May-2015,1015056,B,46,4,N
24-May-2015,1015411,E,62.4,4,N
24-May-2015,1015764,D,62.6,5,N
24-May-2015,1018602,B,68.5,5,N
25-May-2015,1010710,E,33.3,5,N
25-May-2015,1011088,A,23.7,5,N
25-May-2015,1012170,D,17.5,4,N
25-May-2015,1013847,C,18.2,5,N
25-May-2015,1014353,B,29.3,4,N
25-May-2015,1014742,A,9.1,4,N
25-May-2015,1015439,B,22.8,3,N
25-May-2015,1016660,D,31.6,5,N
25-May-2015,1016757,E,21.8,1,N
25-May-2015,1017721,A,32.8,2,N
25-May-2015,1019197,D,42.5,2,N
26-May-2015,1010620,C,30.9,5,N
26-May-2015,1011181,B,50.6,5,N
26-May-2015,1012154,C,59.4,5,N
26-May-2015,1012348,A,19.6,5,N
26-May-2015,1013828,B,26.8,5,N
26-May-2015,1014132,E,45.9,5,N
26-May-2015,1014333,D,49.3,4,N
26-May-2015,1016443,B,16.6,5,N
26-May-2015,1016882,C,21,5,N
26-May-2015,1018523,E,24.7,3,N
26-May-2015,1018691,E,8.3,3,N
26-May-2015,1019539,A,37.9,5,N
26-May-2015,1019590,E,47.5,5,N
27-May-2015,1010392,C,53.8,4,N
27-May-2015,1010637,C,14.5,5,N
27-May-2015,1014234,D,31,4,N
27-May-2015,1015205,D,46.4,3,N
27-May-2015,1015540,B,52.3,5,N
27-May-2015,1016967,D,33.8,5,N
27-May-2015,1017287,B,10.95,3,N
27-May-2015,1017313,E,10.7,1,N
27-May-2015,1017956,D,18.4,2,N
27-May-2015,1019078,A,16.2,0,N
28-May-2015,1010320,D,24.7,4,N
28-May-2015,1015240,C,66,5,N
28-May-2015,1015780,A,15.4,5,N
28-May-2015,1016399,A,35.8,0,N
28-May-2015,1017241,A,41.2,1,N
28-May-2015,1018707,E,40.5,4,N
29-May-2015,1013847,A,70.9,5,N
29-May-2015,1014068,E,18.1,5,N
29-May-2015,1016418,C,41.3,5,N
29-May-2015,1018904,A,6.3,3,N
29-May-2015,1019680,C,33.8,5,N
30-May-2015,1012449,B,39.6,5,N
30-May-2015,1012478,E,41.4,0,N
30-May-2015,1012910,D,15.9,5,N
30-May-2015,1013136,D,61.9,5,N
30-May-2015,1013934,A,58.6,5,N
30-May-2015,1014392,A,42.8,5,N
30-May-2015,1014412,C,10.38,5,N
30-May-2015,1016053,A,20.1,0,N
30-May-2015,1016059,D,27,4,N
30-May-2015,1017936,A,13.1,5,N
31-May-2015,1016309,C,74,5,N
31-May-2015,1017849,E,51.3,5,N
01-Jun-2015,1014857,D,56,5,N
02-Jun-2015,1012527,E,23.1,0,N
02-Jun-2015,1016118,D,24.6,4,N
02-Jun-2015,1018224,D,30.1,0,N
03-Jun-2015,1011116,A,18.2,5,N
03-Jun-2015,1012045,A,31,0,N
03-Jun-2015,1012646,C,42.1,5,N
03-Jun-2015,1014068,D,13.9,4,N
03-Jun-2015,1014353,C,54.9,5,N
03-Jun-2015,1015847,D,31,5,N
03-Jun-2015,1017032,A,37.8,5,N
03-Jun-2015,1017222,B,40.3,1,N
03-Jun-2015,1018275,E,31.1,5,N
03-Jun-2015,1018491,B,10.04,3,N
03-Jun-2015,1019706,C,39.7,5,N
04-Jun-2015,1011138,A,49.7,5,N
04-Jun-2015,1013127,B,39.9,0,N
04-Jun-2015,1017149,B,36.1,3,N
04-Jun-2015,1017883,B,28.3,2,N
05-Jun-2015,1015439,D,22.9,5,N
05-Jun-2015,1015882,E,65.2,4,N
05-Jun-2015,1016868,A,35.7,3,N
05-Jun-2015,1018620,B,38.8,1,N
06-Jun-2015,1010416,A,18.3,0,N
06-Jun-2015,1010514,D,33.7,5,N
06-Jun-2015,1015395,B,15.9,3,N
06-Jun-2015,1015441,E,42.1,3,N
06-Jun-2015,1015530,D,24,4,N
06-Jun-2015,1015833,B,11.8,5,N
06-Jun-2015,1016292,A,45.1,5,N
06-Jun-2015,1016608,D,47.2,4,N
06-Jun-2015,1016946,C,54.3,5,N
06-Jun-2015,1019406,C,35.8,1,Y
06-Jun-2015,1019642,D,50.4,0,N
07-Jun-2015,1010410,D,22.6,5,N
07-Jun-2015,1012449,E,20.8,5,N
07-Jun-2015,1013428,D,40.9,5,N
07-Jun-2015,1014365,B,22,0,N
07-Jun-2015,1014950,C,31.1,4,N
07-Jun-2015,1015141,A,24.5,3,N
07-Jun-2015,1015764,A,63.9,5,N
07-Jun-2015,1016571,D,71.9,3,N
07-Jun-2015,1017696,E,41.8,1,N
07-Jun-2015,1017966,C,39.4,5,N
07-Jun-2015,1019152,B,38.9,1,N
08-Jun-2015,1011188,B,55.4,5,N
08-Jun-2015,1012793,C,10.95,5,N
08-Jun-2015,1013816,B,55.4,5,N
08-Jun-2015,1014953,C,82.3,4,N
08-Jun-2015,1015120,D,31.3,5,N
08-Jun-2015,1015825,D,66.6,3,N
08-Jun-2015,1016872,B,42.4,5,N
08-Jun-2015,1017304,C,43.2,5,N
08-Jun-2015,1019218,D,38.9,5,N
08-Jun-2015,1019230,B,28.8,2,N
09-Jun-2015,1014607,C,24.8,3,N
10-Jun-2015,1015223,D,35.2,5,N
10-Jun-2015,1015896,B,62.2,5,N
10-Jun-2015,1016344,D,35.1,5,N
10-Jun-2015,1016476,B,30,5,N
10-Jun-2015,1018841,E,28.8,5,N
10-Jun-2015,1018888,B,52.5,1,Y
10-Jun-2015,1018987,C,30.9,3,N
11-Jun-2015,1010392,D,26.3,5,N
11-Jun-2015,1012890,B,40.2,5,N
11-Jun-2015,1013807,B,23.5,5,N
11-Jun-2015,1015453,D,54.5,4,N
11-Jun-2015,1016421,C,8.5,3,N
11-Jun-2015,1016828,E,30.7,2,N
11-Jun-2015,1018084,A,43,3,N
11-Jun-2015,1018859,D,48.4,1,Y
12-Jun-2015,1010490,B,18.8,5,N
12-Jun-2015,1011891,C,18.9,5,N
12-Jun-2015,1013223,E,29.3,5,N
12-Jun-2015,1013394,E,69,5,N
12-Jun-2015,1014234,D,34.1,5,N
12-Jun-2015,1015290,D,64.5,5,N
12-Jun-2015,1015896,B,10.61,0,N
12-Jun-2015,1016284,B,79.4,5,N
12-Jun-2015,1016418,E,23.8,3,N
12-Jun-2015,1017124,A,49.7,1,N
12-Jun-2015,1018169,A,57.4,5,N
12-Jun-2015,1019265,A,55.9,0,N
13-Jun-2015,1010855,D,62.2,5,N
13-Jun-2015,1012508,D,57.5,4,N
13-Jun-2015,1013090,E,9.8,3,N
13-Jun-2015,1013507,C,46.3,5,N
13-Jun-2015,1015482,E,25,4,N
13-Jun-2015,1019539,A,33.9,5,N
13-Jun-2015,1019642,A,44.5,5,N
14-Jun-2015,1011790,E,50.5,5,N
14-Jun-2015,1014450,B,74.3,5,N
14-Jun-2015,1016284,C,64.8,0,N
14-Jun-2015,1018475,A,13.4,5,N
14-Jun-2015,1019555,B,24.5,5,N
15-Jun-2015,1011790,A,59.7,5,N
15-Jun-2015,1012336,A,24.4,5,N
15-Jun-2015,1015034,A,56.8,5,N
15-Jun-2015,1015493,E,69.5,4,N
15-Jun-2015,1015818,C,48.7,5,N
15-Jun-2015,1019273,E,9.7,5,N
15-Jun-2015,1019693,B,34.9,5,N
16-Jun-2015,1010410,B,22.5,5,N
16-Jun-2015,1011388,A,36.3,5,N
16-Jun-2015,1013507,A,52.7,5,N
16-Jun-2015,1013726,D,21.6,5,N
16-Jun-2015,1014153,D,38.9,3,N
16-Jun-2015,1014565,D,5.9,0,N
16-Jun-2015,1016373,B,60.1,5,N
16-Jun-2015,1016627,B,14.9,1,N
16-Jun-2015,1016869,A,39.9,5,N
16-Jun-2015,1019467,E,37.6,1,Y
17-Jun-2015,1010710,A,34,5,N
17-Jun-2015,1011713,D,25.2,5,N
17-Jun-2015,1014566,D,15.2,5,N
17-Jun-2015,1016303,D,10.81,5,N
17-Jun-2015,1016712,A,10.38,2,N
17-Jun-2015,1016967,A,30.8,1,N
18-Jun-2015,1014206,D,10.63,0,N
18-Jun-2015,1014987,B,17.5,5,N
18-Jun-2015,1015420,A,45.4,3,N
18-Jun-2015,1016137,E,49.4,5,N
18-Jun-2015,1016923,E,36.7,4,N
18-Jun-2015,1017107,C,34.9,0,N
18-Jun-2015,1017149,A,21.7,4,N
18-Jun-2015,1017189,A,18.2,0,N
18-Jun-2015,1017318,D,8.2,5,N
19-Jun-2015,1010697,B,10.02,5,N
19-Jun-2015,1011164,C,23.5,5,N
19-Jun-2015,1011454,A,10.02,5,N
19-Jun-2015,1019252,C,19.4,0,N
20-Jun-2015,1012364,D,45.1,5,N
20-Jun-2015,1013207,D,17.5,3,N
20-Jun-2015,1019234,E,11.9,2,N
20-Jun-2015,1019413,D,43.4,5,N
21-Jun-2015,1011716,D,36.7,5,N
21-Jun-2015,1013071,C,12.8,5,N
21-Jun-2015,1013502,C,24.8,0,N
21-Jun-2015,1019176,E,43.3,3,N
22-Jun-2015,1014713,A,8.6,0,N
22-Jun-2015,1015171,D,30.2,4,N
22-Jun-2015,1016337,A,51.8,3,N
22-Jun-2015,1016683,A,39,2,N
22-Jun-2015,1018727,A,38.3,2,N
22-Jun-2015,1019552,E,35.6,3,N
23-Jun-2015,1012170,D,58.8,5,N
23-Jun-2015,1012245,C,42.8,5,N
23-Jun-2015,1015369,E,44.5,5,N
23-Jun-2015,1015882,A,70.5,5,N
23-Jun-2015,1016683,C,10.35,1,N
23-Jun-2015,1017065,A,19.7,2,N
23-Jun-2015,1018005,C,45,0,N
23-Jun-2015,1018743,C,21.7,5,N
23-Jun-2015,1019606,C,43.9,5,N
24-Jun-2015,1011981,E,30.9,4,N
24-Jun-2015,1013273,C,28,5,N
24-Jun-2015,1013885,B,34.1,0,N
24-Jun-2015,1015381,D,66.3,5,N
24-Jun-2015,1015724,B,11.2,4,N
24-Jun-2015,1016465,C,22.5,5,N
24-Jun-2015,1017406,C,22.1,5,N
24-Jun-2015,1019359,B,26.8,5,N
24-Jun-2015,1019516,D,14.3,1,N
25-Jun-2015,1011617,B,24,0,N
25-Jun-2015,1011906,E,36.5,5,N
25-Jun-2015,1012508,D,33.1,5,N
25-Jun-2015,1012564,A,21.5,3,N
25-Jun-2015,1012996,D,30.2,4,N
25-Jun-2015,1014412,C,68.5,5,N
